source_py,target_py,gene_A,gene_B,type_gene_A_py,type_gene_B_py,MeanLR_py,source_r,target_r,type_gene_A_r,type_gene_B_r,MeanLR_r
Neural,MSC,LMAN1,MCFD2,Ligand,Receptor,0.137900393002017,Megakaryocyte,MSC,Ligand,Receptor,0.171220361726968
Neural,MSC,HSP90B1,LRP1,Ligand,Receptor,0.202719601757393,Neural,MSC,Ligand,Receptor,0.202719601757393
Neural,MSC,HSP90B1,LRP1,Ligand,Receptor,0.202719601757393,MSC,MSC,Ligand,Receptor,0.46124937231854
Neural,MSC,HSP90B1,LRP1,Ligand,Receptor,0.202719601757393,Megakaryocyte,MSC,Ligand,Receptor,0.297532852350648
Neural,MSC,HSP90B1,LRP1,Ligand,Receptor,0.202719601757393,Fibroblast,MSC,Ligand,Receptor,0.331873006967124
Neural,MSC,COL18A1,ITGB5,Ligand,Receptor,0.128484726810983,Neural,MSC,Ligand,Receptor,0.128484726810983
Neural,MSC,COL18A1,ITGB5,Ligand,Receptor,0.128484726810983,MSC,MSC,Ligand,Receptor,0.147535733317204
Neural,MSC,COL18A1,ITGB5,Ligand,Receptor,0.128484726810983,Fibroblast,MSC,Ligand,Receptor,0.26144663964319
Neural,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.298589422681155,Neural,MSC,Ligand,Receptor,0.298589422681155
Neural,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.298589422681155,MSC,MSC,Ligand,Receptor,0.242604948426759
Neural,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.298589422681155,Megakaryocyte,MSC,Ligand,Receptor,0.357782755535686
Neural,MSC,NAMPT,ITGA5,Ligand,Receptor,0.178017429864557,Neural,MSC,Ligand,Receptor,0.178017429864557
Neural,MSC,NAMPT,ITGA5,Ligand,Receptor,0.178017429864557,MSC,MSC,Ligand,Receptor,0.209095510495717
Neural,MSC,LGALS3,ENG,Ligand,Receptor,0.588563980282477,Neural,MSC,Ligand,Receptor,0.588563980282477
Neural,MSC,LGALS3,ENG,Ligand,Receptor,0.588563980282477,Neural,Fibroblast,Ligand,Receptor,0.566507537737738
Neural,MSC,LGALS3,ENG,Ligand,Receptor,0.588563980282477,Fibroblast,MSC,Ligand,Receptor,0.595005369891609
Neural,MSC,LGALS3,ENG,Ligand,Receptor,0.588563980282477,Fibroblast,Fibroblast,Ligand,Receptor,0.57294892734687
Neural,Megakaryocyte,LGALS9,PTPRC,Ligand,Receptor,0.140487289624367,Neural,Megakaryocyte,Ligand,Receptor,0.140487289624367
Neural,Megakaryocyte,LGALS9,PTPRC,Ligand,Receptor,0.140487289624367,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.188437265970637
Neural,Megakaryocyte,LGALS9,PTPRC,Ligand,Receptor,0.140487289624367,Fibroblast,Megakaryocyte,Ligand,Receptor,0.21669058662566
Neural,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.228585577760866,Neural,MSC,Ligand,Receptor,0.199877948616978
Neural,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.228585577760866,Neural,Megakaryocyte,Ligand,Receptor,0.228585577760866
Neural,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.228585577760866,Megakaryocyte,MSC,Ligand,Receptor,0.247827924963248
Neural,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.228585577760866,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.276535554107135
Neural,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.228585577760866,Fibroblast,MSC,Ligand,Receptor,0.276081245618271
Neural,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.228585577760866,Fibroblast,Megakaryocyte,Ligand,Receptor,0.304788874762159
Neural,Megakaryocyte,HLA-A,APLP2,Ligand,Receptor,1.39539506388993,Neural,Neural,Ligand,Receptor,1.43488263594856
Neural,Megakaryocyte,HLA-A,APLP2,Ligand,Receptor,1.39539506388993,Neural,MSC,Ligand,Receptor,1.46313902428477
Neural,Megakaryocyte,HLA-A,APLP2,Ligand,Receptor,1.39539506388993,Neural,Megakaryocyte,Ligand,Receptor,1.39539506388993
Neural,Megakaryocyte,HLA-A,APLP2,Ligand,Receptor,1.39539506388993,Neural,Fibroblast,Ligand,Receptor,1.41238278130049
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,Neural,Megakaryocyte,Ligand,Receptor,0.518382818706906
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,Neural,Fibroblast,Ligand,Receptor,0.517558564332214
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,MSC,MSC,Ligand,Receptor,0.454021087520632
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,MSC,Megakaryocyte,Ligand,Receptor,0.626426393484566
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,MSC,Fibroblast,Ligand,Receptor,0.625602139109874
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,Megakaryocyte,MSC,Ligand,Receptor,0.447220552590891
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.619625858554824
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,Megakaryocyte,Fibroblast,Ligand,Receptor,0.618801604180132
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,Fibroblast,MSC,Ligand,Receptor,0.420663750687361
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,Fibroblast,Megakaryocyte,Ligand,Receptor,0.593069056651294
Neural,Megakaryocyte,APP,CD74,Ligand,Receptor,0.518382818706906,Fibroblast,Fibroblast,Ligand,Receptor,0.592244802276602
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,Neural,Megakaryocyte,Ligand,Receptor,0.835851631684031
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,Neural,Fibroblast,Ligand,Receptor,0.705402726438991
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,MSC,Megakaryocyte,Ligand,Receptor,0.94389520646169
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,MSC,Fibroblast,Ligand,Receptor,0.81344630121665
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.937094671531949
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,Megakaryocyte,Fibroblast,Ligand,Receptor,0.806645766286909
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,Fibroblast,Megakaryocyte,Ligand,Receptor,0.910537869628419
Neural,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.835851631684031,Fibroblast,Fibroblast,Ligand,Receptor,0.780088964383379
Neural,Megakaryocyte,BAG6,NCR3,Ligand,Receptor,0.107778094116645,Neural,Megakaryocyte,Ligand,Receptor,0.107778094116645
Neural,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.34620366385255,Neural,MSC,Ligand,Receptor,0.232981459741289
Neural,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.34620366385255,Neural,Megakaryocyte,Ligand,Receptor,0.34620366385255
Neural,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.34620366385255,MSC,MSC,Ligand,Receptor,0.297869330897044
Neural,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.34620366385255,MSC,Megakaryocyte,Ligand,Receptor,0.411091535008305
Neural,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.34620366385255,Fibroblast,MSC,Ligand,Receptor,0.263952865913072
Neural,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.34620366385255,Fibroblast,Megakaryocyte,Ligand,Receptor,0.377175070024333
Neural,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.37239363374422,Neural,MSC,Ligand,Receptor,0.259171429632959
Neural,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.37239363374422,Neural,Megakaryocyte,Ligand,Receptor,0.37239363374422
Neural,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.37239363374422,MSC,Megakaryocyte,Ligand,Receptor,0.351949567172172
Neural,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.37239363374422,Megakaryocyte,MSC,Ligand,Receptor,0.286956623134173
Neural,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.37239363374422,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.400178827245434
Neural,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.37239363374422,Fibroblast,MSC,Ligand,Receptor,0.250334599314462
Neural,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.37239363374422,Fibroblast,Megakaryocyte,Ligand,Receptor,0.363556803425723
Neural,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.393846889285246,Neural,Megakaryocyte,Ligand,Receptor,0.393846889285246
Neural,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.393846889285246,MSC,Megakaryocyte,Ligand,Receptor,0.373402822713198
Neural,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.393846889285246,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.421632082786459
Neural,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.393846889285246,Fibroblast,Megakaryocyte,Ligand,Receptor,0.385010058966749
Neural,Megakaryocyte,ICAM4,ITGA4,Ligand,Receptor,0.0710061032638595,Neural,Megakaryocyte,Ligand,Receptor,0.0710061032638595
Neural,Megakaryocyte,CXCL8,ADRA2A,Ligand,Receptor,0.0285694680901772,Neural,Megakaryocyte,Ligand,Receptor,0.0285694680901772
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Neural,Megakaryocyte,Ligand,Receptor,0.325120816580615
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Neural,Fibroblast,Ligand,Receptor,0.311740214289699
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,MSC,Megakaryocyte,Ligand,Receptor,0.489279262644583
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,MSC,Fibroblast,Ligand,Receptor,0.475898660353667
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Megakaryocyte,Neural,Ligand,Receptor,0.50457472973956
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.778368366955738
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Megakaryocyte,Fibroblast,Ligand,Receptor,0.764987764664822
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Fibroblast,Megakaryocyte,Ligand,Receptor,0.573591499605028
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Fibroblast,Fibroblast,Ligand,Receptor,0.560210897314112
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Myeloid,Neural,Ligand,Receptor,0.537586978571722
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Myeloid,Megakaryocyte,Ligand,Receptor,0.8113806157879
Neural,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.325120816580615,Myeloid,Fibroblast,Ligand,Receptor,0.798000013496984
Neural,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.438801095715754,Neural,Megakaryocyte,Ligand,Receptor,0.438801095715754
Neural,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.438801095715754,MSC,Megakaryocyte,Ligand,Receptor,0.720509950755573
Neural,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.438801095715754,MSC,Fibroblast,Ligand,Receptor,0.38265516940925
Neural,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.438801095715754,MSC,Myeloid,Ligand,Receptor,0.421959736638353
Neural,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.438801095715754,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.550644318883298
Neural,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.438801095715754,Fibroblast,Megakaryocyte,Ligand,Receptor,0.651600602941092
Neural,Megakaryocyte,ADM,RAMP1,Ligand,Receptor,0.132171242458378,Neural,Megakaryocyte,Ligand,Receptor,0.132171242458378
Neural,Megakaryocyte,ADM,RAMP1,Ligand,Receptor,0.132171242458378,MSC,MSC,Ligand,Receptor,0.127113646767543
Neural,Megakaryocyte,ADM,RAMP1,Ligand,Receptor,0.132171242458378,MSC,Megakaryocyte,Ligand,Receptor,0.18877196486941
Neural,Megakaryocyte,ADM,RAMP1,Ligand,Receptor,0.132171242458378,Fibroblast,Megakaryocyte,Ligand,Receptor,0.204251238942729
Neural,Megakaryocyte,NMU,ADRA2A,Ligand,Receptor,0.0308646598273596,Neural,Megakaryocyte,Ligand,Receptor,0.0308646598273596
Neural,Megakaryocyte,COPA,CD74,Ligand,Receptor,0.516603532478783,Neural,Megakaryocyte,Ligand,Receptor,0.516603532478783
Neural,Megakaryocyte,COPA,CD74,Ligand,Receptor,0.516603532478783,Neural,Fibroblast,Ligand,Receptor,0.51577927810409
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,Neural,Megakaryocyte,Ligand,Receptor,0.345765223121383
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,MSC,MSC,Ligand,Receptor,0.384546590168629
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,MSC,Megakaryocyte,Ligand,Receptor,0.49776879427989
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.34794098473645
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,Fibroblast,Megakaryocyte,Ligand,Receptor,0.393657397440907
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,Myeloid,MSC,Ligand,Receptor,0.433868135577437
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,Myeloid,Megakaryocyte,Ligand,Receptor,0.547090339688698
Neural,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.345765223121383,Myeloid,Fibroblast,Ligand,Receptor,0.340749753418021
Neural,Megakaryocyte,IL16,CD9,Ligand,Receptor,0.734177597664409,Neural,Megakaryocyte,Ligand,Receptor,0.734177597664409
Neural,Megakaryocyte,ARF1,INSR,Ligand,Receptor,0.504741838419107,Neural,MSC,Ligand,Receptor,0.539338545117338
Neural,Megakaryocyte,ARF1,INSR,Ligand,Receptor,0.504741838419107,Neural,Megakaryocyte,Ligand,Receptor,0.504741838419107
Neural,Megakaryocyte,ARF1,INSR,Ligand,Receptor,0.504741838419107,Neural,Fibroblast,Ligand,Receptor,0.533497505669845
Neural,Megakaryocyte,ARF1,INSR,Ligand,Receptor,0.504741838419107,Megakaryocyte,MSC,Ligand,Receptor,0.771868638972188
Neural,Megakaryocyte,ARF1,INSR,Ligand,Receptor,0.504741838419107,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.737271932273957
Neural,Megakaryocyte,ARF1,INSR,Ligand,Receptor,0.504741838419107,Megakaryocyte,Fibroblast,Ligand,Receptor,0.766027599524695
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,Neural,Megakaryocyte,Ligand,Receptor,0.847051663616683
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,MSC,MSC,Ligand,Receptor,1.32974466341912
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,MSC,Megakaryocyte,Ligand,Receptor,1.41853936410214
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,MSC,Fibroblast,Ligand,Receptor,0.944980217475987
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,MSC,Myeloid,Ligand,Receptor,1.13167134004962
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,Megakaryocyte,MSC,Ligand,Receptor,1.42802532817951
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,Megakaryocyte,Megakaryocyte,Ligand,Receptor,1.51682002886253
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,Megakaryocyte,Fibroblast,Ligand,Receptor,1.04326088223638
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,Megakaryocyte,Myeloid,Ligand,Receptor,1.22995200481002
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,Fibroblast,MSC,Ligand,Receptor,1.04220146624281
Neural,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.847051663616683,Fibroblast,Megakaryocyte,Ligand,Receptor,1.13099616692583
Neural,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.34744649010935,Neural,MSC,Ligand,Receptor,0.234224285998089
Neural,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.34744649010935,Neural,Megakaryocyte,Ligand,Receptor,0.34744649010935
Neural,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.34744649010935,MSC,MSC,Ligand,Receptor,0.282856161110745
Neural,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.34744649010935,MSC,Megakaryocyte,Ligand,Receptor,0.396078365222006
Neural,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.34744649010935,Fibroblast,MSC,Ligand,Receptor,0.26903092209932
Neural,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.34744649010935,Fibroblast,Megakaryocyte,Ligand,Receptor,0.382253126210582
Neural,Megakaryocyte,BSG,SLC16A1,Ligand,Receptor,1.75330179424795,Neural,Neural,Ligand,Receptor,1.82979025917303
Neural,Megakaryocyte,BSG,SLC16A1,Ligand,Receptor,1.75330179424795,Neural,Megakaryocyte,Ligand,Receptor,1.75330179424795
Neural,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.250036881894251,Neural,Megakaryocyte,Ligand,Receptor,0.250036881894251
Neural,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.250036881894251,Megakaryocyte,Neural,Ligand,Receptor,0.337345581178818
Neural,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.250036881894251,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.516007442726253
Neural,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.250036881894251,Megakaryocyte,Fibroblast,Ligand,Receptor,0.336195175521627
Neural,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.250036881894251,Fibroblast,Megakaryocyte,Ligand,Receptor,0.474554307563268
Neural,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.250036881894251,Myeloid,Megakaryocyte,Ligand,Receptor,0.504730056088353
Neural,Megakaryocyte,CALM2,MYLK,Ligand,Receptor,0.746299057465361,Neural,Megakaryocyte,Ligand,Receptor,0.746299057465361
Neural,Megakaryocyte,C5,ADRA2A,Ligand,Receptor,0.0545239673175454,Neural,Megakaryocyte,Ligand,Receptor,0.0545239673175454
Neural,Megakaryocyte,CALM2,GP6,Ligand,Receptor,0.644471960042525,Neural,Megakaryocyte,Ligand,Receptor,0.644471960042525
Neural,Megakaryocyte,CALM2,GP6,Ligand,Receptor,0.644471960042525,Neural,Fibroblast,Ligand,Receptor,0.570109864611559
Neural,Megakaryocyte,TGM2,TBXA2R,Ligand,Receptor,0.0595530972399752,Neural,Megakaryocyte,Ligand,Receptor,0.0595530972399752
Neural,Megakaryocyte,TGM2,TBXA2R,Ligand,Receptor,0.0595530972399752,MSC,Megakaryocyte,Ligand,Receptor,0.108184972352631
Neural,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.254101844441099,Neural,Fibroblast,Ligand,Receptor,0.254101844441099
Neural,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.254101844441099,MSC,Fibroblast,Ligand,Receptor,0.25062961086442
Neural,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.254101844441099,Megakaryocyte,Fibroblast,Ligand,Receptor,0.252039556325247
Neural,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.254101844441099,Fibroblast,Fibroblast,Ligand,Receptor,0.233402486649487
Neural,Fibroblast,HLA-A,APLP2,Ligand,Receptor,1.41238278130049,Neural,Neural,Ligand,Receptor,1.43488263594856
Neural,Fibroblast,HLA-A,APLP2,Ligand,Receptor,1.41238278130049,Neural,MSC,Ligand,Receptor,1.46313902428477
Neural,Fibroblast,HLA-A,APLP2,Ligand,Receptor,1.41238278130049,Neural,Megakaryocyte,Ligand,Receptor,1.39539506388993
Neural,Fibroblast,HLA-A,APLP2,Ligand,Receptor,1.41238278130049,Neural,Fibroblast,Ligand,Receptor,1.41238278130049
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,Neural,Megakaryocyte,Ligand,Receptor,0.518382818706906
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,Neural,Fibroblast,Ligand,Receptor,0.517558564332214
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,MSC,MSC,Ligand,Receptor,0.454021087520632
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,MSC,Megakaryocyte,Ligand,Receptor,0.626426393484566
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,MSC,Fibroblast,Ligand,Receptor,0.625602139109874
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,Megakaryocyte,MSC,Ligand,Receptor,0.447220552590891
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.619625858554824
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,Megakaryocyte,Fibroblast,Ligand,Receptor,0.618801604180132
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,Fibroblast,MSC,Ligand,Receptor,0.420663750687361
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,Fibroblast,Megakaryocyte,Ligand,Receptor,0.593069056651294
Neural,Fibroblast,APP,CD74,Ligand,Receptor,0.517558564332214,Fibroblast,Fibroblast,Ligand,Receptor,0.592244802276602
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,Neural,Megakaryocyte,Ligand,Receptor,0.835851631684031
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,Neural,Fibroblast,Ligand,Receptor,0.705402726438991
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,MSC,Megakaryocyte,Ligand,Receptor,0.94389520646169
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,MSC,Fibroblast,Ligand,Receptor,0.81344630121665
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.937094671531949
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,Megakaryocyte,Fibroblast,Ligand,Receptor,0.806645766286909
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,Fibroblast,Megakaryocyte,Ligand,Receptor,0.910537869628419
Neural,Fibroblast,APP,RPSA,Ligand,Receptor,0.705402726438991,Fibroblast,Fibroblast,Ligand,Receptor,0.780088964383379
Neural,Fibroblast,CD55,ADGRE5,Ligand,Receptor,0.348193458220003,Neural,MSC,Ligand,Receptor,0.318958275289501
Neural,Fibroblast,CD55,ADGRE5,Ligand,Receptor,0.348193458220003,Neural,Fibroblast,Ligand,Receptor,0.348193458220003
Neural,Fibroblast,CD55,ADGRE5,Ligand,Receptor,0.348193458220003,Neural,Myeloid,Ligand,Receptor,0.343717665227742
Neural,Fibroblast,CXCL8,CD79A,Ligand,Receptor,0.0766937041641092,Neural,Fibroblast,Ligand,Receptor,0.0766937041641092
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Neural,Megakaryocyte,Ligand,Receptor,0.325120816580615
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Neural,Fibroblast,Ligand,Receptor,0.311740214289699
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,MSC,Megakaryocyte,Ligand,Receptor,0.489279262644583
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,MSC,Fibroblast,Ligand,Receptor,0.475898660353667
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Megakaryocyte,Neural,Ligand,Receptor,0.50457472973956
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.778368366955738
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Megakaryocyte,Fibroblast,Ligand,Receptor,0.764987764664822
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Fibroblast,Megakaryocyte,Ligand,Receptor,0.573591499605028
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Fibroblast,Fibroblast,Ligand,Receptor,0.560210897314112
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Myeloid,Neural,Ligand,Receptor,0.537586978571722
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Myeloid,Megakaryocyte,Ligand,Receptor,0.8113806157879
Neural,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.311740214289699,Myeloid,Fibroblast,Ligand,Receptor,0.798000013496984
Neural,Fibroblast,COPA,CD74,Ligand,Receptor,0.51577927810409,Neural,Megakaryocyte,Ligand,Receptor,0.516603532478783
Neural,Fibroblast,COPA,CD74,Ligand,Receptor,0.51577927810409,Neural,Fibroblast,Ligand,Receptor,0.51577927810409
Neural,Fibroblast,ARF1,INSR,Ligand,Receptor,0.533497505669845,Neural,MSC,Ligand,Receptor,0.539338545117338
Neural,Fibroblast,ARF1,INSR,Ligand,Receptor,0.533497505669845,Neural,Megakaryocyte,Ligand,Receptor,0.504741838419107
Neural,Fibroblast,ARF1,INSR,Ligand,Receptor,0.533497505669845,Neural,Fibroblast,Ligand,Receptor,0.533497505669845
Neural,Fibroblast,ARF1,INSR,Ligand,Receptor,0.533497505669845,Megakaryocyte,MSC,Ligand,Receptor,0.771868638972188
Neural,Fibroblast,ARF1,INSR,Ligand,Receptor,0.533497505669845,Megakaryocyte,Megakaryocyte,Ligand,Receptor,0.737271932273957
Neural,Fibroblast,ARF1,INSR,Ligand,Receptor,0.533497505669845,Megakaryocyte,Fibroblast,Ligand,Receptor,0.766027599524695
Neural,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.247069149016929,Neural,Fibroblast,Ligand,Receptor,0.247069149016929
Neural,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.247069149016929,MSC,Fibroblast,Ligand,Receptor,0.25188950366535
Neural,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.247069149016929,Megakaryocyte,Fibroblast,Ligand,Receptor,0.291167381714113
Neural,Fibroblast,CALM2,INSR,Ligand,Receptor,0.606197052824195,Neural,MSC,Ligand,Receptor,0.612038092271689
Neural,Fibroblast,CALM2,INSR,Ligand,Receptor,0.606197052824195,Neural,Fibroblast,Ligand,Receptor,0.606197052824195
